"StudentID","ProgramName","ModuleCode","ModuleName","TotalMark","TotalGrade"
u030044,BBA with Project Management,MGT402 ,Advanced Project Management,51.00,C 
u030045,BSc Banking and Finance,FIN401 ,Valuation and Securities Analysis,85.00,A*
u030045,BSc Banking and Finance,FIN402 ,Derivatives and Fin Risk Mgmt in Banking,81.00,A*
u030045,BSc Banking and Finance,MGT303 ,Entrepreneurship,62.00,B 
u030046,BBA with Project Management,ICT301 ,Business Information Systems,48.00,D 
u030046,BBA with Project Management,MGT302 ,Foundations of Project Management,40.00,D 
u030046,BBA with Project Management,MGT401 ,Cross-cultural Leadership,50.00,C 
u030046,BBA with Project Management,MGT402 ,Advanced Project Management,46.00,D 
u030047,BSc Banking and Finance,FIN401 ,Valuation and Securities Analysis,80.00,A*
u030047,BSc Banking and Finance,FIN402 ,Derivatives and Fin Risk Mgmt in Banking,82.00,A*
u030047,BSc Banking and Finance,MGT303 ,Entrepreneurship,62.00,B 
u030048,BBA with Logistics and Supply Chain Management,ICT301 ,Business Information Systems,82.00,A*
u030048,BBA with Logistics and Supply Chain Management,MGT401 ,Cross-cultural Leadership,66.00,B 
u030048,BBA with Logistics and Supply Chain Management,MGT403 ,Logistics Solutions,82.00,A*
u030049,BBA with Project Management,ICT301 ,Business Information Systems,83.00,A*
u030049,BBA with Project Management,MGT401 ,Cross-cultural Leadership,63.00,B 
u030049,BBA with Project Management,MGT402 ,Advanced Project Management,53.00,C 
u030050,BBA with Entrepreneurship and Innovation Management,ICT301 ,Business Information Systems,34.00,F 
u030050,BBA with Entrepreneurship and Innovation Management,MGT401 ,Cross-cultural Leadership,64.00,B 
u030050,BBA with Entrepreneurship and Innovation Management,MGT405 ,Innovation Management,74.00,A 
u030051,BSc Banking and Finance,FIN401 ,Valuation and Securities Analysis,60.00,B 
u030051,BSc Banking and Finance,FIN402 ,Derivatives and Fin Risk Mgmt in Banking,61.00,B 
u030051,BSc Banking and Finance,MGT303 ,Entrepreneurship,66.00,B 
u030052,BSc Accounting and Finance,ACC401 ,Audit and Assurance (F8),66.00,B 
u030052,BSc Accounting and Finance,ACC402 ,International Taxation (F6),80.00,A*
u030052,BSc Accounting and Finance,MGT303 ,Entrepreneurship,72.00,A 
u030053,BBA with Project Management,ICT301 ,Business Information Systems,81.00,A*
u030053,BBA with Project Management,MGT401 ,Cross-cultural Leadership,61.00,B 
u030053,BBA with Project Management,MGT402 ,Advanced Project Management,79.00,A 
u030054,BBA with E-Business and Digital Marketing,ACC301 ,Management Accounting (F2),35.00,F 
u030054,BBA with E-Business and Digital Marketing,MGT302 ,Foundations of Project Management,40.00,D 
u030054,BBA with E-Business and Digital Marketing,MGT401 ,Cross-cultural Leadership,24.00,F 
u030054,BBA with E-Business and Digital Marketing,MGT404 ,Managing an e-Business,71.00,A 
u030059,BBA with E-Business and Digital Marketing,ICT301 ,Business Information Systems,68.00,B 
u030059,BBA with E-Business and Digital Marketing,MGT401 ,Cross-cultural Leadership,72.00,A 
u030059,BBA with E-Business and Digital Marketing,MGT404 ,Managing an e-Business,75.00,A 
u030061,BSc Banking and Finance,FIN401 ,Valuation and Securities Analysis,75.00,A 
u030061,BSc Banking and Finance,FIN402 ,Derivatives and Fin Risk Mgmt in Banking,88.00,A*
u030061,BSc Banking and Finance,MGT303 ,Entrepreneurship,72.00,A 
u030062,BSc Accounting and Finance,ACC401 ,Audit and Assurance (F8),62.00,B 
u030062,BSc Accounting and Finance,ACC402 ,International Taxation (F6),75.00,A 
u030062,BSc Accounting and Finance,MGT302 ,Foundations of Project Management,82.00,A*
u030063,BBA with E-Business and Digital Marketing,ICT301 ,Business Information Systems,54.00,C 
u030063,BBA with E-Business and Digital Marketing,MGT401 ,Cross-cultural Leadership,50.00,C 
u030063,BBA with E-Business and Digital Marketing,MGT404 ,Managing an e-Business,70.00,A 
u030064,BBA with Project Management,ICT301 ,Business Information Systems,84.00,A*
u030064,BBA with Project Management,MGT302 ,Foundations of Project Management,78.00,A 
u030064,BBA with Project Management,MGT401 ,Cross-cultural Leadership,81.00,A*
u030064,BBA with Project Management,MGT402 ,Advanced Project Management,71.00,A 
u030065,BSc Accounting and Finance,ACC401 ,Audit and Assurance (F8),64.00,B 
u030065,BSc Accounting and Finance,ACC402 ,International Taxation (F6),79.00,A 
u030065,BSc Accounting and Finance,MGT302 ,Foundations of Project Management,82.00,A*
u030067,BBA with E-Business and Digital Marketing,ICT301 ,Business Information Systems,77.00,A 
u030067,BBA with E-Business and Digital Marketing,MGT401 ,Cross-cultural Leadership,78.00,A 
u030067,BBA with E-Business and Digital Marketing,MGT404 ,Managing an e-Business,85.00,A*
u030068,BSc Banking and Finance,FIN401 ,Valuation and Securities Analysis,88.00,A*
u030068,BSc Banking and Finance,FIN402 ,Derivatives and Fin Risk Mgmt in Banking,89.00,A*
u030068,BSc Banking and Finance,MGT302 ,Foundations of Project Management,93.00,A*
u030069,BBA with Entrepreneurship and Innovation Management,ICT301 ,Business Information Systems,77.00,A 
u030069,BBA with Entrepreneurship and Innovation Management,MGT401 ,Cross-cultural Leadership,65.00,B 
u030069,BBA with Entrepreneurship and Innovation Management,MGT405 ,Innovation Management,68.00,B 
u030070,BBA with Logistics and Supply Chain Management,ACC301 ,Management Accounting (F2),83.00,A*
u030070,BBA with Logistics and Supply Chain Management,MGT401 ,Cross-cultural Leadership,61.00,B 
u030070,BBA with Logistics and Supply Chain Management,MGT403 ,Logistics Solutions,81.00,A*
u030072,BBA with E-Business and Digital Marketing,ICT301 ,Business Information Systems,63.00,B 
u030072,BBA with E-Business and Digital Marketing,MGT401 ,Cross-cultural Leadership,64.00,B 
u030072,BBA with E-Business and Digital Marketing,MGT404 ,Managing an e-Business,70.00,A 
u030073,BBA with E-Business and Digital Marketing,ICT301 ,Business Information Systems,48.00,D 
u030073,BBA with E-Business and Digital Marketing,MGT401 ,Cross-cultural Leadership,57.00,C 
u030073,BBA with E-Business and Digital Marketing,MGT404 ,Managing an e-Business,67.00,B 
u030074,BBA with E-Business and Digital Marketing,ICT301 ,Business Information Systems,53.00,C 
u030074,BBA with E-Business and Digital Marketing,MGT401 ,Cross-cultural Leadership,51.00,C 
u030074,BBA with E-Business and Digital Marketing,MGT404 ,Managing an e-Business,71.00,A 
u030075,BSc Banking and Finance,FIN401 ,Valuation and Securities Analysis,24.00,F 
u030075,BSc Banking and Finance,FIN402 ,Derivatives and Fin Risk Mgmt in Banking,40.00,D 
u030075,BSc Banking and Finance,MGT303 ,Entrepreneurship,52.00,C 
u030076,BBA with Project Management,ICT301 ,Business Information Systems,33.00,F 
u030076,BBA with Project Management,MGT401 ,Cross-cultural Leadership,24.00,F 
u030076,BBA with Project Management,MGT402 ,Advanced Project Management,45.00,D 
u030078,BSc Accounting and Finance,ACC202 ,Financial Accounting (F3),40.00,D 
u030078,BSc Accounting and Finance,ACC301 ,Management Accounting (F2),14.00,F 
u030078,BSc Accounting and Finance,COM301 ,Business Communication,50.00,C 
u030078,BSc Accounting and Finance,ICT301 ,Business Information Systems,51.00,C 
u030078,BSc Accounting and Finance,PRO301 ,Corporate and Business Law (F4),40.00,D 
u030080,BSc Accounting and Finance,ACC401 ,Audit and Assurance (F8),66.00,B 
u030080,BSc Accounting and Finance,ACC402 ,International Taxation (F6),70.00,A 
u030080,BSc Accounting and Finance,MGT302 ,Foundations of Project Management,74.00,A 
u030083,BSc Banking and Finance,FIN401 ,Valuation and Securities Analysis,70.00,A 
u030083,BSc Banking and Finance,FIN402 ,Derivatives and Fin Risk Mgmt in Banking,70.00,A 
u030083,BSc Banking and Finance,MGT303 ,Entrepreneurship,62.00,B 
u030087,BSc Banking and Finance,ACC301 ,Management Accounting (F2),40.00,D 
u030087,BSc Banking and Finance,ICT301 ,Business Information Systems,48.00,D 
u030087,BSc Banking and Finance,PRO301 ,Corporate and Business Law (F4),40.00,D 
u030088,BSc Banking and Finance,ACC301 ,Management Accounting (F2),10.00,F 
u030088,BSc Banking and Finance,COM301 ,Business Communication,33.00,F 
u030088,BSc Banking and Finance,ICT301 ,Business Information Systems,54.00,C 
u030088,BSc Banking and Finance,PRO301 ,Corporate and Business Law (F4),25.00,F 
u030089,BSc Accounting and Finance,ACC301 ,Management Accounting (F2),12.00,F 
u030089,BSc Accounting and Finance,COM301 ,Business Communication,35.00,F 
u030089,BSc Accounting and Finance,ICT301 ,Business Information Systems,51.00,C 
u030089,BSc Accounting and Finance,PRO301 ,Corporate and Business Law (F4),21.00,F 
u030095,BBA with Project Management,ACC301 ,Management Accounting (F2),30.00,F 
u030095,BBA with Project Management,MGT401 ,Cross-cultural Leadership,62.00,B 
u030095,BBA with Project Management,MGT402 ,Advanced Project Management,42.00,D 
u030100,BBA with Project Management,ACC301 ,Management Accounting (F2),14.00,F 
u030100,BBA with Project Management,MGT401 ,Cross-cultural Leadership,59.00,C 
u030100,BBA with Project Management,MGT402 ,Advanced Project Management,49.00,D 
u030101,BSc Banking and Finance,ACC301 ,Management Accounting (F2),12.00,F 
u030101,BSc Banking and Finance,FIN401 ,Valuation and Securities Analysis,41.00,D 
u030101,BSc Banking and Finance,FIN402 ,Derivatives and Fin Risk Mgmt in Banking,56.00,C 
u030101,BSc Banking and Finance,MGT302 ,Foundations of Project Management,47.00,D 
u030102,BBA with Project Management,ICT301 ,Business Information Systems,52.00,C 
u030102,BBA with Project Management,MGT401 ,Cross-cultural Leadership,58.00,C 
u030102,BBA with Project Management,MGT402 ,Advanced Project Management,49.00,D 
u030102,BBA with Project Management,MGT404 ,Managing an e-Business,0.00,F 
u030103,BBA with Project Management,ACC301 ,Management Accounting (F2),50.00,C 
u030103,BBA with Project Management,MGT401 ,Cross-cultural Leadership,48.00,D 
u030103,BBA with Project Management,MGT402 ,Advanced Project Management,56.00,C 
u030111,BSc Accounting and Finance,ACC401 ,Audit and Assurance (F8),39.00,F 
u030111,BSc Accounting and Finance,ACC402 ,International Taxation (F6),63.00,B 
u030111,BSc Accounting and Finance,MGT303 ,Entrepreneurship,0.00,F 
u030111,BSc Accounting and Finance,PRO301 ,Corporate and Business Law (F4),40.00,D 
u030113,BBA with E-Business and Digital Marketing,ICT301 ,Business Information Systems,71.00,A 
u030113,BBA with E-Business and Digital Marketing,MGT401 ,Cross-cultural Leadership,65.00,B 
u030113,BBA with E-Business and Digital Marketing,MGT404 ,Managing an e-Business,65.00,B 
u030114,BSc Banking and Finance,FIN401 ,Valuation and Securities Analysis,64.00,B 
u030114,BSc Banking and Finance,FIN402 ,Derivatives and Fin Risk Mgmt in Banking,70.00,A 
u030114,BSc Banking and Finance,ICT303 ,Data Analysis with Advanced Excel,40.00,D 
u030114,BSc Banking and Finance,MGT303 ,Entrepreneurship,61.00,B 
u030116,BSc Accounting and Finance,ACC401 ,Audit and Assurance (F8),49.00,D 
u030116,BSc Accounting and Finance,ACC402 ,International Taxation (F6),72.00,A 
u030116,BSc Accounting and Finance,MGT303 ,Entrepreneurship,57.00,C 
u030118,BSc Banking and Finance,FIN401 ,Valuation and Securities Analysis,3.00,F 
u030118,BSc Banking and Finance,MGT303 ,Entrepreneurship,24.00,F 
u030118,BSc Banking and Finance,PRO301 ,Corporate and Business Law (F4),0.00,F 
u030120,BBA with E-Business and Digital Marketing,ICT301 ,Business Information Systems,45.00,F 
u030120,BBA with E-Business and Digital Marketing,MGT302 ,Foundations of Project Management,40.00,D 
u030120,BBA with E-Business and Digital Marketing,MGT401 ,Cross-cultural Leadership,50.00,C 
u030120,BBA with E-Business and Digital Marketing,MGT404 ,Managing an e-Business,62.00,B 
u030121,BBA with E-Business and Digital Marketing,ICT301 ,Business Information Systems,32.00,F 
u030121,BBA with E-Business and Digital Marketing,MGT302 ,Foundations of Project Management,40.00,D 
u030121,BBA with E-Business and Digital Marketing,MGT401 ,Cross-cultural Leadership,41.00,D 
u030121,BBA with E-Business and Digital Marketing,MGT404 ,Managing an e-Business,63.00,B 
u030123,BSc Banking and Finance,FIN401 ,Valuation and Securities Analysis,58.00,C 
u030123,BSc Banking and Finance,FIN402 ,Derivatives and Fin Risk Mgmt in Banking,64.00,B 
u030123,BSc Banking and Finance,MGT303 ,Entrepreneurship,72.00,A 
u030124,BSc Banking and Finance,FIN401 ,Valuation and Securities Analysis,75.00,A 
u030124,BSc Banking and Finance,FIN402 ,Derivatives and Fin Risk Mgmt in Banking,80.00,A*
u030124,BSc Banking and Finance,MGT303 ,Entrepreneurship,62.00,B 
u030125,BBA with Project Management,ICT301 ,Business Information Systems,29.00,F 
u030125,BBA with Project Management,MGT401 ,Cross-cultural Leadership,42.00,D 
u030125,BBA with Project Management,MGT402 ,Advanced Project Management,37.00,F 
u030127,BSc Accounting and Finance,ACC401 ,Audit and Assurance (F8),49.00,D 
u030127,BSc Accounting and Finance,ACC402 ,International Taxation (F6),65.00,B 
u030127,BSc Accounting and Finance,MGT302 ,Foundations of Project Management,44.00,D 
u030128,BBA with E-Business and Digital Marketing,ICT301 ,Business Information Systems,65.00,B 
u030128,BBA with E-Business and Digital Marketing,MGT401 ,Cross-cultural Leadership,62.00,B 
u030128,BBA with E-Business and Digital Marketing,MGT404 ,Managing an e-Business,67.00,B 
u030131,BBA with E-Business and Digital Marketing,ACC301 ,Management Accounting (F2),61.00,B 
u030131,BBA with E-Business and Digital Marketing,MGT401 ,Cross-cultural Leadership,65.00,B 
u030131,BBA with E-Business and Digital Marketing,MGT404 ,Managing an e-Business,68.00,B 
u030135,BSc Banking and Finance,FIN401 ,Valuation and Securities Analysis,21.00,F 
u030135,BSc Banking and Finance,FIN402 ,Derivatives and Fin Risk Mgmt in Banking,45.00,F 
u030135,BSc Banking and Finance,MGT303 ,Entrepreneurship,56.00,C 
u030140,BBA with Logistics and Supply Chain Management,MGT302 ,Foundations of Project Management,43.00,D 
u030140,BBA with Logistics and Supply Chain Management,MGT303 ,Entrepreneurship,61.00,B 
u030140,BBA with Logistics and Supply Chain Management,MGT401 ,Cross-cultural Leadership,49.00,D 
u030140,BBA with Logistics and Supply Chain Management,PRO301 ,Corporate and Business Law (F4),59.00,C 
u030144,BSc Banking and Finance,FIN401 ,Valuation and Securities Analysis,40.00,D 
u030144,BSc Banking and Finance,FIN402 ,Derivatives and Fin Risk Mgmt in Banking,21.00,F 
u030144,BSc Banking and Finance,MGT303 ,Entrepreneurship,62.00,B 
u030154,BSc Banking and Finance,FIN401 ,Valuation and Securities Analysis,61.00,B 
u030154,BSc Banking and Finance,FIN402 ,Derivatives and Fin Risk Mgmt in Banking,62.00,B 
u030154,BSc Banking and Finance,MGT302 ,Foundations of Project Management,52.00,C 
